attendance_id,student_id,enrollment_no,subject_id,subject_name,faculty_id,lecture_date,lecture_number,day_name,department_code,semester_no,academic_year,attendance_status
4803,STU000002,2023010002,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4804,STU000002,2023010002,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4805,STU000003,2023010003,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4806,STU000003,2023010003,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4807,STU000004,2023010004,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4808,STU000004,2023010004,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4809,STU000005,2023010005,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4810,STU000005,2023010005,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4811,STU000006,2023010006,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4812,STU000006,2023010006,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4813,STU000007,2023010007,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4814,STU000007,2023010007,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,A
4815,STU000008,2023010008,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4816,STU000008,2023010008,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4817,STU000009,2023010009,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,A
4818,STU000009,2023010009,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4819,STU000010,2023010010,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4820,STU000010,2023010010,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4821,STU000011,2023010011,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4822,STU000011,2023010011,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4823,STU000012,2023010012,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4824,STU000012,2023010012,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4825,STU000013,2023010013,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4826,STU000013,2023010013,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4827,STU000014,2023010014,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4828,STU000014,2023010014,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4829,STU000015,2023010015,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4830,STU000015,2023010015,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4831,STU000016,2023010016,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4832,STU000016,2023010016,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,A
4833,STU000017,2023010017,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4834,STU000017,2023010017,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4835,STU000018,2023010018,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4836,STU000018,2023010018,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4837,STU000019,2023010019,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,A
4838,STU000019,2023010019,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4839,STU000020,2023010020,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4840,STU000020,2023010020,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4841,STU000021,2023010021,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4842,STU000021,2023010021,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4843,STU000022,2023010022,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4844,STU000022,2023010022,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4845,STU000023,2023010023,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4846,STU000023,2023010023,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,A
4847,STU000024,2023010024,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4848,STU000024,2023010024,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4849,STU000025,2023010025,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4850,STU000025,2023010025,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4851,STU000026,2023010026,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,A
4852,STU000026,2023010026,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4853,STU000027,2023010027,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4854,STU000027,2023010027,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4855,STU000028,2023010028,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4856,STU000028,2023010028,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4857,STU000029,2023010029,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4858,STU000029,2023010029,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4859,STU000030,2023010030,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4860,STU000030,2023010030,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4861,STU000031,2023010031,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4862,STU000031,2023010031,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4863,STU000032,2023010032,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4864,STU000032,2023010032,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4865,STU000033,2023010033,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4866,STU000033,2023010033,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4867,STU000034,2023010034,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4868,STU000034,2023010034,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4869,STU000035,2023010035,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4870,STU000035,2023010035,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4871,STU000036,2023010036,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,A
4872,STU000036,2023010036,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4873,STU000037,2023010037,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4874,STU000037,2023010037,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4875,STU000038,2023010038,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4876,STU000038,2023010038,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4877,STU000039,2023010039,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4878,STU000039,2023010039,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,A
4879,STU000040,2023010040,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4880,STU000040,2023010040,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4881,STU000041,2023010041,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4882,STU000041,2023010041,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4883,STU000042,2023010042,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4884,STU000042,2023010042,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4885,STU000043,2023010043,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,A
4886,STU000043,2023010043,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4887,STU000044,2023010044,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4888,STU000044,2023010044,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4889,STU000045,2023010045,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4890,STU000045,2023010045,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4891,STU000046,2023010046,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4892,STU000046,2023010046,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4893,STU000047,2023010047,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4894,STU000047,2023010047,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4895,STU000048,2023010048,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4896,STU000048,2023010048,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,A
4897,STU000049,2023010049,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4898,STU000049,2023010049,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,P
4899,STU000050,2023010050,SUB0051,Human Computer Interaction,FAC006,2026-08-05,14,Wednesday,1,7,2026-2027,P
4900,STU000050,2023010050,SUB0054,Natural Language Processing,FAC009,2026-08-05,14,Wednesday,1,7,2026-2027,A
4901,STU000001,2023010001,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4902,STU000002,2023010002,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4903,STU000003,2023010003,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4904,STU000004,2023010004,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4905,STU000005,2023010005,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,A
4906,STU000006,2023010006,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4907,STU000007,2023010007,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4908,STU000008,2023010008,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4909,STU000009,2023010009,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4910,STU000010,2023010010,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4911,STU000011,2023010011,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4912,STU000012,2023010012,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,A
4913,STU000013,2023010013,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4914,STU000014,2023010014,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4915,STU000015,2023010015,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4916,STU000016,2023010016,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4917,STU000017,2023010017,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4918,STU000018,2023010018,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4919,STU000019,2023010019,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,A
4920,STU000020,2023010020,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4921,STU000021,2023010021,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4922,STU000022,2023010022,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4923,STU000023,2023010023,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4924,STU000024,2023010024,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4925,STU000025,2023010025,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4926,STU000026,2023010026,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4927,STU000027,2023010027,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4928,STU000028,2023010028,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4929,STU000029,2023010029,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4930,STU000030,2023010030,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,A
4931,STU000031,2023010031,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4932,STU000032,2023010032,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4933,STU000033,2023010033,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4934,STU000034,2023010034,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4935,STU000035,2023010035,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4936,STU000036,2023010036,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4937,STU000037,2023010037,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,A
4938,STU000038,2023010038,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4939,STU000039,2023010039,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4940,STU000040,2023010040,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4941,STU000041,2023010041,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4942,STU000042,2023010042,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4943,STU000043,2023010043,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4944,STU000044,2023010044,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,A
4945,STU000045,2023010045,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4946,STU000046,2023010046,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4947,STU000047,2023010047,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4948,STU000048,2023010048,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4949,STU000049,2023010049,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4950,STU000050,2023010050,SUB0050,Software Engineering,FAC005,2026-08-05,20,Wednesday,1,7,2026-2027,P
4951,STU000001,2023010001,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4952,STU000002,2023010002,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4953,STU000003,2023010003,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4954,STU000004,2023010004,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4955,STU000005,2023010005,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,A
4956,STU000006,2023010006,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4957,STU000007,2023010007,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4958,STU000008,2023010008,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4959,STU000009,2023010009,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4960,STU000010,2023010010,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4961,STU000011,2023010011,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4962,STU000012,2023010012,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4963,STU000013,2023010013,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4964,STU000014,2023010014,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,A
4965,STU000015,2023010015,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4966,STU000016,2023010016,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4967,STU000017,2023010017,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4968,STU000018,2023010018,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4969,STU000019,2023010019,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4970,STU000020,2023010020,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4971,STU000021,2023010021,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,A
4972,STU000022,2023010022,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4973,STU000023,2023010023,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4974,STU000024,2023010024,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4975,STU000025,2023010025,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4976,STU000026,2023010026,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4977,STU000027,2023010027,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4978,STU000028,2023010028,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4979,STU000029,2023010029,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4980,STU000030,2023010030,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,A
4981,STU000031,2023010031,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4982,STU000032,2023010032,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4983,STU000033,2023010033,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4984,STU000034,2023010034,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4985,STU000035,2023010035,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4986,STU000036,2023010036,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4987,STU000037,2023010037,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,A
4988,STU000038,2023010038,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4989,STU000039,2023010039,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4990,STU000040,2023010040,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4991,STU000041,2023010041,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4992,STU000042,2023010042,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4993,STU000043,2023010043,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4994,STU000044,2023010044,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4995,STU000045,2023010045,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4996,STU000046,2023010046,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,A
4997,STU000047,2023010047,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4998,STU000048,2023010048,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
4999,STU000049,2023010049,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
5000,STU000050,2023010050,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,13,Thursday,1,7,2026-2027,P
5001,STU000001,2023010001,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,14,Thursday,1,7,2026-2027,P
5002,STU000002,2023010002,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,14,Thursday,1,7,2026-2027,P
5003,STU000003,2023010003,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,14,Thursday,1,7,2026-2027,P
5004,STU000004,2023010004,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,14,Thursday,1,7,2026-2027,P
5005,STU000005,2023010005,SUB0055,Deep Learning Laboratory,FAC010,2026-08-06,14,Thursday,1,7,2026-2027,P
